Sl. No,Field Name,Field Type,Example
103,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
104,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00626961_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
105,breadcrumbs,list,"['Men', 'Designers', 'Amiri', 'Shoes', 'Sneakers', 'Low-Top']"
105,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
106,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641.jpg
107,brand_name,string,Amiri
108,product_name,string,Leopard Skel Top Low leather sneakers
109,product_price,string,€ 620
110,product_id,string,P00960641
111,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
112,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9d/P00960641_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9d/P00960641_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/68/P00960631.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
114,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317.jpg
115,brand_name,string,Christian Louboutin
116,product_name,string,Astroloubi denim sneakers
117,product_price,string,€ 755
118,product_id,string,P00950317
119,Sizes,list,"['EU 39', 'EU 40', 'EU 40.5', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 47']"
120,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/77/P00950317_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/77/P00950317_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/86/P00935553.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/15/P00948054.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/23/P00948075.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
121,breadcrumbs,list,"['Men', 'Designers', 'Gianvito Rossi', 'Shoes', 'Loafers']"
122,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548.jpg
123,brand_name,string,Gianvito Rossi
124,product_name,string,Julio leather loafers
125,product_price,string,€ 748
126,product_id,string,P00945548
127,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
128,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4b/P00945548_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
129,breadcrumbs,list,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Low-Top']"
130,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315.jpg
131,brand_name,string,Balenciaga
132,product_name,string,10XL sneakers
133,product_price,string,€ 925
134,product_id,string,P00948315
135,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
136,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00948315_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8c/P00948315_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a4/P00948293.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e4/P00948300.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
137,breadcrumbs,list,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']"
138,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313.jpg
139,brand_name,string,Balenciaga
140,product_name,string,10XL sneakers
141,product_price,string,€ 925
142,product_id,string,P00948313
143,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
144,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/96/P00948313_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/96/P00948313_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/95/P00792449.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/89/P00906304.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
145,breadcrumbs,list,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']"
146,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230.jpg
147,brand_name,string,Balenciaga
148,product_name,string,Stapler sneakers
149,product_price,string,€ 780
150,product_id,string,P00971230
151,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
152,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00971230_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/39/P00971230_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/30/P00971223.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c9/P00971222.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/da/P00990302.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
153,breadcrumbs,list,"['Men', 'Designers', 'Zegna', 'Shoes', 'Sneakers', 'Designer sneakers']"
153,breadcrumbs,list,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']"
154,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247.jpg
155,brand_name,string,Zegna
156,product_name,string,Triple Stitch leather sneakers
157,product_price,string,"€ 1,050"
158,product_id,string,P00734247
159,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 11.5 / EU 45.5', 'UK 12 / EU 46', 'UK 13 / EU 47']"
160,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8c/P00734247_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8c/P00734247_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/31/P00656372.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
162,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790.jpg
163,brand_name,string,Balenciaga
164,product_name,string,3XL sneakers
165,product_price,string,€ 925
166,product_id,string,P00806790
167,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
168,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c1/P00806790_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c1/P00806790_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6a/P00765210.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
169,breadcrumbs,list,"['Men', 'Designers', 'Zegna', 'Shoes', 'Sneakers', 'Designer sneakers']"
170,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008.jpg
171,brand_name,string,Zegna
172,product_name,string,Triple Stitch suede sneakers
173,product_price,string,€ 800
174,product_id,string,P00896008
175,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
176,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00896008_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/90/P00896008_b2.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6c/P00891738.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
177,breadcrumbs,list,"['Men', 'Designers', 'Lanvin', 'Shoes', 'Sneakers', 'Low-Top']"
178,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2c/P00943624.jpg
179,brand_name,string,Lanvin
180,product_name,string,DBB1 leather-trimmed suede sneakers
181,product_price,string,€ 380
182,product_id,string,P00943624
183,Sizes,list,"['UK 5 / EU 39', 'UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
